Kalınlık;Renk Değer;Kağıt Renk;Pres Plaka Yüzey;Melamin Pres Hatları;Max üst yoğ.kg/m3;Min. Orta. Kg/m3;Max alt yoğ.kg/m3;Üre Jel Süresi (Emprenye);Melamin Jel Süresi (Ceketleme);Sağ (%Reçine);Sağ (%Nem);Orta (%Reçine);Orta (%Nem);Sol (%Reçine);Sol (%Nem);Plaka Sıcaklıkları Min;Plaka Sıcaklıkları Max;Özgül Basınç Min;Özgül Basınç Max;Anlık Duruş;Ölü Zaman Minimum;Ölü Zaman Maximum;Presleme Süresi Min;Presleme Süresi Max
18;191;KAPLAN;GÖLGE;M2;1004,4;493,1;885,7;4,39;4,42;62,64;6,366;63;5,75;63,9;6,4;162,3;192,7;25;58,93;48,7;13,52;21;29,11;36,71
18;191;KAPLAN;GÖLGE;M12;895,2;496,4;979,2;2,76;5,98;62,25;7,548;62,83;6,07;65,4;6,5;140,6;191,5;28,38;36,94;55,25;12,6;22,41;24,28;33,63
18;191;KAPLAN;GÖLGE;M13;995,5;524,4;917,6;4,9;5,34;62,29;7,386;63,59;7;64;6,7;168,7;160,3;26,17;61,94;57,99;13,14;21,58;27,13;33,73
18;191;KAPLAN;GÖLGE;M7;894,4;532,7;882;2,79;4,63;65,63;7,117;65,85;6,85;63,8;6,8;170,1;215,1;20,55;38,85;45,31;13,92;22,74;26,73;37,41
18;191;KAPLAN;GÖLGE;M2;876,9;540,1;1002,6;3,94;7,06;62,77;6,763;65,14;6,24;63,8;6,5;161,8;186,2;26,78;48,37;58,77;13,15;21,07;29,37;35,52
18;191;KAPLAN;GÖLGE;M12;1007,7;585,5;948,7;3,59;6,97;62,78;7,597;63,53;5,81;63,3;6,3;150,5;218;21,45;62,57;48,84;13,84;22,48;24,08;36,04
18;191;KAPLAN;GÖLGE;M2;885,1;509,7;914,2;4,4;5,47;65,72;7,243;62,57;7,43;64,4;6,5;152,6;166,4;28,42;59,39;56,8;12,01;21,79;20,59;33,95
18;191;KAPLAN;GÖLGE;M12;869,9;491,1;913,3;4,74;6,85;63,8;6,392;65,06;6,9;64,3;6;189,5;195,5;26,5;44,31;53,81;13,14;21,08;29,88;38,25
18;191;KAPLAN;GÖLGE;M13;934,6;541,6;931,8;4,63;3,86;63,27;7,463;62,79;5,35;64,4;6,5;187,7;178,8;28,03;43,29;54,95;14,52;21,65;21,61;35,46
18;191;KAPLAN;GÖLGE;M7;974,6;497,5;1000,2;2,9;6,61;66,51;6,746;62,91;6,36;63,9;6,6;159,5;218,1;24,44;55,4;48,32;14,94;22,07;26,48;37,82
18;191;KAPLAN;GÖLGE;M2;881,7;502,7;1027,9;5,13;7,66;64,67;7,309;64,76;7,53;63,7;6,9;154,9;195;28,91;53,03;57,3;13,2;22,99;24,38;39,06
18;191;KAPLAN;GÖLGE;M12;928,4;492,6;902,5;3,7;3,93;66,4;6,521;63,94;7,17;65,3;6,1;182;214,7;25,51;40,75;59,71;12,87;22,61;26,76;32,95
18;191;KAPLAN;GÖLGE;M13;1010,3;514,1;888,6;4,45;4,79;63,04;7,019;64,48;7,42;63,3;6,1;169;192,6;26,59;58,33;56,19;12,36;22,6;24,22;39,39
18;191;KAPLAN;GÖLGE;M7;938;574,3;946;2,86;4,85;63,65;6,558;62,98;5,65;65,5;6;149,4;210,8;26,8;33,98;57,94;13,48;21,31;27,21;38,77
18;191;KAPLAN;GÖLGE;M2;880,7;549,6;1006,3;4,33;7,3;63,69;7,724;63,86;5,31;64,9;6;151,3;212,9;21,83;47,44;47,08;13,71;22,14;28,48;33,12
18;191;KAPLAN;GÖLGE;M12;970,4;524,4;911,6;2,47;7,62;62,01;6,508;66;5,14;63,9;6,4;170,1;219,9;25,59;64,21;48,69;12,57;21,11;24,07;31,73
18;191;KAPLAN;GÖLGE;M13;1016,2;556,6;986,3;4,43;5,09;64,35;7,046;65,32;7,35;64,9;6,4;140,8;154,8;27,13;62,25;54,89;15;21,9;27,88;31,55
18;191;KAPLAN;GÖLGE;M7;955,7;536,8;1024,8;2,43;3,18;65,97;6,506;65,56;6,87;64,8;6,3;183,8;167,3;26,71;47,01;58,15;14,11;22,81;26,32;33,96
18;191;KAPLAN;GÖLGE;M2;983,6;549,9;895,1;3,38;4,98;65,82;7,103;62;5,17;65,7;6,4;183,4;206,4;20,85;46,57;56,05;13,06;22,59;20,31;38,93
18;191;KAPLAN;GÖLGE;M12;909,9;531,4;900,4;2,44;3,91;64,73;7,143;64,92;7,57;64,1;6,3;156,1;193,9;24,07;61,66;53,28;13,27;22,52;22,29;34,68
18;191;KAPLAN;GÖLGE;M13;869,9;511,6;924,7;2,44;7,89;63,47;6,986;62,7;5,71;65,8;6,1;179,3;183,6;27,56;55,74;54,87;14,54;22,25;23,02;31,6
18;191;KAPLAN;GÖLGE;M7;917,9;544,6;931,7;4,61;7,37;62,76;7,301;64,29;5,28;65,6;6,3;186,4;166,8;28,77;47,2;56,9;12,64;21,46;24,31;39,41
18;191;KAPLAN;GÖLGE;M2;911,7;564,3;949;2,76;5,75;62,21;7,724;64,68;5,25;65,5;6,8;156,7;208,8;23,94;44,94;47,29;12,18;21,06;24,34;33,93
18;191;KAPLAN;GÖLGE;M12;1008,7;549,5;1019,8;5,27;6,18;63,34;7,037;63,47;7,1;64,6;6,6;164,9;151,2;24,97;56,47;56,2;14,38;21,18;20,66;33,36
18;191;KAPLAN;GÖLGE;M13;967,6;491,9;975,1;3,16;7,82;62,25;7,637;64,83;6,82;64,9;6;167,1;156,8;24,22;61,97;59,21;13,19;22,75;22,97;35,93
18;191;KAPLAN;GÖLGE;M7;921,6;539,2;1006,3;3,43;3,14;63,89;7,149;63,16;5,15;63,2;6,1;166,7;194,4;27,41;35,28;54,07;12,98;22,59;23,4;31,79
18;191;KAPLAN;GÖLGE;M2;876,2;487,1;973,7;2,62;4,48;62,33;7,704;62,01;5,29;63;6,4;171,3;155,7;23,41;41,42;46,01;14,18;22,92;27,28;35,38
18;191;KAPLAN;GÖLGE;M12;953,1;540;1024,7;3,78;3,05;66,28;6,62;65,22;6,58;65,5;6;154,6;181,7;24,6;35,99;50,31;12,92;21,49;25,29;33,63
18;191;KAPLAN;GÖLGE;M13;964;487,3;1018,2;2,63;3,89;62,79;6,562;65,21;7,66;63,9;6,3;148,9;202,4;21,99;44,79;56,76;12,43;22,27;22,9;38,74
18;191;KAPLAN;GÖLGE;M7;1005;518,3;1028;4,98;4,66;64,94;7,351;62,46;7,94;65,6;6,3;153,1;189,5;20,43;43,69;46,91;13,41;22,79;24,58;37,43
18;191;KAPLAN;GÖLGE;M2;886,3;503,4;939,1;3,7;6,89;65,12;7,727;64,47;6,89;63,7;6,6;176,3;205,2;22,12;42,18;57,8;12,37;22,44;29,93;32,37
18;191;KAPLAN;GÖLGE;M12;968,7;513,4;885,5;5,03;7,39;64,43;6,804;62,87;5,15;64,8;6,2;172,9;192,1;21,27;37,74;51,65;13,92;22,16;23,99;33,94
18;191;KAPLAN;GÖLGE;M13;903,6;496,6;959,7;4,23;2,63;66,58;6,764;65,93;6,6;63,4;6,9;172,4;177,2;22,2;42,79;59,6;14,51;21,14;24,75;36,16
18;191;KAPLAN;GÖLGE;M7;872,8;496,5;961,6;2,6;4,26;63,33;6,493;65,83;6,56;64,4;6;145,5;169,7;23,5;61,7;59,92;14,41;21,97;28,65;38,92
18;191;KAPLAN;GÖLGE;M2;925,2;528,4;900,8;3,78;7,05;66,46;7,687;64,42;6,27;65,5;6,9;170,4;206,8;22,87;53,74;58,64;12,47;22,84;26,69;34,83
18;191;KAPLAN;GÖLGE;M12;1000,3;538,1;893;5,3;3,64;66,37;7,547;65,58;6,77;65,4;6,5;177,5;207,8;27,79;49,9;52,47;13,44;22,38;20,31;34,07
18;191;KAPLAN;GÖLGE;M13;923,9;536,4;940,2;5,5;6,21;63,1;7,12;63,05;6,77;64,1;6,1;148;209,2;22,06;59,53;47,34;12,24;22,6;24,43;34,78
18;191;KAPLAN;GÖLGE;M7;940,6;515,6;875,5;3,78;3,54;64,31;7,246;63,5;6,71;63,5;6,2;184,7;161,8;27,06;45,19;59,05;14,35;22,41;25,68;33,32
18;191;KAPLAN;GÖLGE;M2;873,6;560,3;951,2;5,08;5,18;62,23;7,373;65,03;5,84;65,8;7;147,8;169,2;26,11;52,75;48,05;14,43;22,9;29,92;32,95
18;191;KAPLAN;GÖLGE;M12;966,1;575,1;1020,3;3,35;3,2;65,51;6,413;63,72;6,5;65;6,3;173,3;157,8;25,92;50,73;46,94;12,04;21,85;22,89;37,26
18;191;KAPLAN;GÖLGE;M13;897,2;586,7;966,8;4,06;5,65;63,96;7,428;65,1;7,69;66;6,4;170,2;214,6;20,11;63,67;54,7;13,13;21,93;26;34,69
18;191;KAPLAN;GÖLGE;M7;997,9;538,4;971,3;4,18;3,05;63,8;7,82;65,57;6,44;63,7;6,6;156,6;215;28,6;56,19;56,45;14,51;22,24;25,54;31,53
18;191;KAPLAN;GÖLGE;M2;918,4;588,2;971,2;3,65;3,75;64,47;7,244;63,9;6,17;63,3;6,9;180,3;184,6;21,01;33,31;47,24;12,2;21,88;22,38;32,74
18;191;KAPLAN;GÖLGE;M3;1003,8;549,7;902;3,86;8,01;62,72;7,887;63,13;5,31;63;6,9;166,1;208,5;23,28;38,17;51;12,06;21,74;28,4;32,35
